Date,Open,High,Low,Close,Adj Close,Volume
2017-08-17,3.020000,3.040000,2.980000,3.000000,3.000000,358010
2017-08-18,3.000000,3.050000,2.940000,3.050000,3.050000,202072
2017-08-21,3.060000,3.100000,3.060000,3.090000,3.090000,1255210
2017-08-22,3.090000,3.130000,3.070000,3.090000,3.090000,1163605
2017-08-23,3.090000,3.110000,3.080000,3.090000,3.090000,457114
2017-08-24,3.090000,3.240000,3.050000,3.240000,3.240000,2201751
2017-08-25,3.320000,3.640000,3.310000,3.600000,3.600000,1787174
2017-08-28,3.620000,3.725000,3.530000,3.540000,3.540000,772445
2017-08-29,3.560000,3.590000,3.470000,3.530000,3.530000,798835
2017-08-30,3.580000,3.730000,3.570000,3.660000,3.660000,1929362
2017-08-31,3.700000,3.890000,3.660000,3.770000,3.770000,1433269
2017-09-01,3.840000,3.900000,3.820000,3.860000,3.860000,1212541
2017-09-04,3.890000,3.890000,3.800000,3.850000,3.850000,381518
2017-09-05,3.840000,3.850000,3.770000,3.840000,3.840000,502613
2017-09-06,3.830000,3.840000,3.790000,3.800000,3.800000,931283
2017-09-07,3.820000,3.840000,3.780000,3.800000,3.800000,692996
2017-09-08,3.850000,3.880000,3.810000,3.870000,3.870000,468070
2017-09-11,3.880000,3.880000,3.850000,3.870000,3.870000,301910
2017-09-12,3.870000,4.000000,3.870000,4.000000,4.000000,525505
2017-09-13,4.150000,4.420000,4.150000,4.380000,4.380000,1908638
2017-09-14,4.480000,4.750000,4.480000,4.600000,4.600000,1595031
2017-09-15,4.600000,4.630000,4.440000,4.450000,4.450000,2700843
2017-09-18,4.450000,4.480000,4.260000,4.280000,4.280000,535685
2017-09-19,4.250000,4.460000,4.230000,4.340000,4.340000,651779
2017-09-20,4.360000,4.390000,4.270000,4.280000,4.280000,382973
2017-09-21,4.340000,4.440000,4.300000,4.340000,4.340000,820437
2017-09-22,4.360000,4.400000,4.270000,4.300000,4.300000,352502
2017-09-25,4.320000,4.350000,4.250000,4.250000,4.250000,452671
2017-09-26,4.220000,4.230000,4.070000,4.150000,4.150000,594756
2017-09-27,4.360000,4.400000,4.100000,4.110000,4.110000,1097857
2017-09-28,4.180000,4.180000,4.030000,4.080000,4.080000,1669989
2017-09-29,4.140000,4.210000,4.090000,4.180000,4.180000,303129
2017-10-02,4.230000,4.330000,4.200000,4.310000,4.310000,221777
2017-10-03,4.330000,4.380000,4.170000,4.200000,4.200000,469718
2017-10-04,4.200000,4.250000,4.150000,4.220000,4.220000,321997
2017-10-05,4.220000,4.230000,4.120000,4.130000,4.130000,448199
2017-10-06,4.160000,4.300000,4.150000,4.270000,4.270000,207375
2017-10-09,4.300000,4.470000,4.270000,4.340000,4.340000,294785
2017-10-10,4.360000,4.380000,4.230000,4.290000,4.290000,296042
2017-10-11,4.310000,4.350000,4.210000,4.300000,4.300000,301782
2017-10-12,4.320000,4.380000,4.320000,4.370000,4.370000,411282
2017-10-13,4.370000,4.370000,4.290000,4.320000,4.320000,332867
2017-10-16,4.330000,4.370000,4.300000,4.330000,4.330000,367510
2017-10-17,4.380000,4.700000,4.380000,4.700000,4.700000,1213131
2017-10-18,5.050000,5.290000,4.860000,5.180000,5.180000,2406430
2017-10-19,5.280000,5.540000,5.280000,5.390000,5.390000,2113955
2017-10-20,5.390000,5.440000,5.200000,5.430000,5.430000,1099071
2017-10-23,5.440000,5.620000,5.440000,5.500000,5.500000,917243
2017-10-24,5.530000,5.590000,5.330000,5.440000,5.440000,986573
2017-10-25,5.450000,5.500000,5.430000,5.450000,5.450000,441897
2017-10-26,5.450000,5.450000,5.180000,5.370000,5.370000,530154
2017-10-27,5.400000,5.550000,5.355000,5.370000,5.370000,545824
2017-10-30,5.450000,5.480000,5.150000,5.300000,5.300000,740823
2017-10-31,5.300000,5.300000,5.090000,5.200000,5.200000,610370
2017-11-01,5.220000,5.300000,5.100000,5.170000,5.170000,993719
2017-11-02,5.200000,5.270000,5.135000,5.150000,5.150000,802812
2017-11-03,5.180000,5.250000,5.160000,5.200000,5.200000,1070104
2017-11-06,5.260000,5.510000,5.230000,5.490000,5.490000,1070372
2017-11-07,5.550000,5.700000,5.380000,5.420000,5.420000,907752
2017-11-08,5.490000,5.630000,5.430000,5.430000,5.430000,628754
2017-11-09,5.490000,5.530000,5.370000,5.470000,5.470000,484568
2017-11-10,5.480000,5.730000,5.470000,5.620000,5.620000,807391
2017-11-13,5.710000,5.970000,5.700000,5.940000,5.940000,926094
2017-11-14,6.000000,6.000000,5.720000,5.800000,5.800000,775202
2017-11-15,5.840000,5.850000,5.600000,5.790000,5.790000,708453
2017-11-16,5.380000,5.620000,5.230000,5.500000,5.500000,3215509
2017-11-17,5.500000,5.600000,5.430000,5.460000,5.460000,909212
2017-11-20,5.440000,5.800000,5.440000,5.720000,5.720000,1013108
2017-11-21,5.720000,5.760000,5.620000,5.710000,5.710000,656948
2017-11-22,5.700000,5.780000,5.610000,5.650000,5.650000,645230
2017-11-23,5.650000,5.650000,5.350000,5.360000,5.360000,946950
2017-11-24,5.370000,5.370000,5.100000,5.230000,5.230000,1174816
2017-11-27,5.300000,5.300000,4.700000,4.920000,4.920000,1894460
2017-11-28,4.950000,5.240000,4.810000,5.200000,5.200000,1401445
2017-11-29,5.100000,5.240000,4.950000,5.080000,5.080000,841097
2017-11-30,5.120000,5.150000,4.975000,5.000000,5.000000,3764664
2017-12-01,5.010000,5.120000,4.750000,4.800000,4.800000,1094218
2017-12-04,5.100000,5.290000,5.050000,5.160000,5.160000,2160427
2017-12-05,5.230000,5.420000,5.120000,5.160000,5.160000,1555705
2017-12-06,5.160000,5.230000,4.900000,4.920000,4.920000,1282487
2017-12-07,4.990000,5.130000,4.930000,5.050000,5.050000,612296
2017-12-08,5.050000,5.210000,5.010000,5.140000,5.140000,945418
2017-12-11,5.160000,5.210000,5.130000,5.170000,5.170000,857205
2017-12-12,5.190000,5.270000,5.190000,5.260000,5.260000,1165229
2017-12-13,5.270000,5.290000,5.100000,5.150000,5.150000,1072477
2017-12-14,5.200000,5.270000,5.160000,5.200000,5.200000,346987
2017-12-15,5.210000,5.300000,5.150000,5.300000,5.300000,1275737
2017-12-18,5.330000,5.440000,5.270000,5.330000,5.330000,661304
2017-12-19,5.370000,5.600000,5.310000,5.560000,5.560000,1143693
2017-12-20,5.570000,5.740000,5.540000,5.680000,5.680000,1061508
2017-12-21,5.890000,5.950000,5.810000,5.900000,5.900000,1893264
2017-12-22,6.000000,6.070000,5.900000,5.910000,5.910000,967198
2017-12-27,5.990000,6.020000,5.930000,6.020000,6.020000,289408
2017-12-28,6.040000,6.055000,5.980000,6.040000,6.040000,385592
2017-12-29,6.040000,6.040000,5.955000,5.970000,5.970000,289829
2018-01-02,6.000000,6.310000,6.000000,6.260000,6.260000,859627
2018-01-03,6.500000,6.550000,6.200000,6.260000,6.260000,775104
2018-01-04,6.300000,6.400000,6.300000,6.350000,6.350000,356236
2018-01-05,6.390000,6.790000,6.390000,6.650000,6.650000,1069829
2018-01-08,6.750000,7.000000,6.570000,6.600000,6.600000,931497
2018-01-09,6.770000,6.820000,6.580000,6.660000,6.660000,986523
2018-01-10,6.670000,6.680000,6.330000,6.460000,6.460000,976465
2018-01-11,6.430000,6.560000,6.310000,6.430000,6.430000,768625
2018-01-12,6.450000,6.530000,6.440000,6.500000,6.500000,825978
2018-01-15,6.550000,6.600000,6.510000,6.520000,6.520000,619928
2018-01-16,6.600000,7.620000,6.560000,7.620000,7.620000,3209506
2018-01-17,8.010000,8.160000,7.710000,7.800000,7.800000,2661564
2018-01-18,7.890000,7.950000,7.400000,7.500000,7.500000,2000631
2018-01-19,7.600000,7.600000,7.480000,7.490000,7.490000,836463
2018-01-22,7.540000,7.785000,7.520000,7.700000,7.700000,1213540
2018-01-23,7.730000,7.840000,7.720000,7.760000,7.760000,1284407
2018-01-24,7.770000,7.820000,7.710000,7.710000,7.710000,648927
2018-01-25,7.730000,7.800000,7.710000,7.720000,7.720000,494897
2018-01-29,7.800000,7.830000,7.710000,7.710000,7.710000,961133
2018-01-30,7.710000,7.740000,7.510000,7.520000,7.520000,744821
2018-01-31,7.470000,7.470000,7.110000,7.360000,7.360000,819374
2018-02-01,7.360000,7.700000,7.360000,7.580000,7.580000,499403
2018-02-02,7.500000,7.650000,7.500000,7.550000,7.550000,668482
2018-02-05,7.130000,7.350000,7.000000,7.050000,7.050000,1391198
2018-02-06,6.610000,6.890000,6.400000,6.450000,6.450000,2100513
2018-02-07,6.920000,7.260000,6.800000,6.860000,6.860000,1704339
2018-02-08,6.990000,7.010000,6.800000,6.850000,6.850000,969329
2018-02-09,6.670000,6.770000,6.500000,6.600000,6.600000,1292880
2018-02-12,6.600000,6.790000,6.260000,6.330000,6.330000,1376471
2018-02-13,6.500000,6.760000,6.460000,6.460000,6.460000,1072733
2018-02-14,6.600000,6.670000,6.510000,6.590000,6.590000,712100
2018-02-15,6.690000,6.770000,6.650000,6.680000,6.680000,632894
2018-02-16,6.750000,6.870000,6.730000,6.750000,6.750000,913813
2018-02-19,6.860000,6.870000,6.620000,6.620000,6.620000,463008
2018-02-20,6.650000,6.940000,6.630000,6.940000,6.940000,1004336
2018-02-21,7.000000,7.580000,7.000000,7.390000,7.390000,1918842
2018-02-22,7.750000,7.970000,7.400000,7.530000,7.530000,2841582
2018-02-23,7.630000,7.650000,7.000000,7.190000,7.190000,1161579
2018-02-26,7.230000,7.400000,7.080000,7.120000,7.120000,850555
2018-02-27,7.250000,7.300000,6.800000,6.960000,6.960000,1180916
2018-02-28,7.040000,7.325000,6.900000,7.230000,7.230000,871222
2018-03-01,7.190000,7.200000,6.980000,7.100000,7.100000,1167506
2018-03-02,7.050000,7.290000,6.980000,7.190000,7.190000,1357658
2018-03-05,7.200000,7.370000,7.030000,7.360000,7.360000,1053014
2018-03-06,7.430000,7.550000,7.300000,7.540000,7.540000,1145431
2018-03-07,7.580000,7.760000,7.490000,7.680000,7.680000,2161187
2018-03-08,7.700000,7.770000,7.665000,7.680000,7.680000,1385011
2018-03-09,7.740000,7.930000,7.670000,7.800000,7.800000,1906616
2018-03-12,7.920000,8.000000,7.710000,7.800000,7.800000,2764374
2018-03-13,7.870000,7.870000,7.760000,7.800000,7.800000,1185352
2018-03-14,7.800000,7.820000,7.630000,7.700000,7.700000,1174958
2018-03-15,7.780000,7.780000,7.320000,7.570000,7.570000,1852050
2018-03-16,7.570000,7.615000,7.285000,7.320000,7.320000,5299119
2018-03-19,7.320000,7.410000,6.810000,6.880000,6.880000,2367687
2018-03-20,6.710000,6.960000,6.330000,6.930000,6.930000,2731773
2018-03-21,7.000000,7.300000,7.000000,7.150000,7.150000,1442222
2018-03-22,7.220000,7.290000,7.000000,7.150000,7.150000,721280
2018-03-23,6.900000,7.130000,6.830000,7.130000,7.130000,1861884
2018-03-26,7.020000,7.080000,6.690000,6.700000,6.700000,1885478
2018-03-27,6.860000,6.920000,6.740000,6.760000,6.760000,965691
2018-03-28,6.700000,6.900000,6.650000,6.770000,6.770000,630180
2018-03-29,6.760000,6.770000,6.440000,6.440000,6.440000,911608
2018-04-03,6.350000,6.400000,5.930000,6.000000,6.000000,1743780
2018-04-04,6.000000,6.000000,5.430000,5.650000,5.650000,3988311
2018-04-05,5.700000,5.950000,5.700000,5.800000,5.800000,1516288
2018-04-06,5.800000,5.820000,5.320000,5.450000,5.450000,2006742
2018-04-09,5.490000,5.600000,5.425000,5.470000,5.470000,785746
2018-04-10,5.520000,6.040000,5.430000,5.940000,5.940000,1322093
2018-04-11,6.000000,6.180000,5.490000,5.600000,5.600000,2488741
2018-04-12,5.450000,5.460000,5.260000,5.350000,5.350000,2287078
2018-04-13,5.330000,5.680000,5.330000,5.590000,5.590000,953382
2018-04-16,5.610000,5.780000,5.580000,5.620000,5.620000,464618
2018-04-17,5.720000,5.980000,5.700000,5.910000,5.910000,594689
2018-04-18,5.980000,6.150000,5.920000,6.000000,6.000000,981592
2018-04-19,6.100000,6.140000,5.650000,5.650000,5.650000,672767
2018-04-20,5.710000,5.780000,5.630000,5.640000,5.640000,611474
2018-04-23,5.700000,5.730000,5.390000,5.430000,5.430000,1035923
2018-04-24,5.460000,5.610000,5.410000,5.570000,5.570000,341434
2018-04-26,5.650000,5.875000,5.600000,5.750000,5.750000,719775
2018-04-27,5.780000,5.950000,5.770000,5.950000,5.950000,503566
2018-04-30,5.990000,6.030000,5.780000,5.990000,5.990000,435720
2018-05-01,5.980000,5.980000,5.840000,5.930000,5.930000,717109
2018-05-02,5.960000,5.990000,5.920000,5.950000,5.950000,441263
2018-05-03,5.960000,6.200000,5.890000,6.200000,6.200000,786834
2018-05-04,6.200000,6.290000,6.120000,6.170000,6.170000,747459
2018-05-07,6.210000,6.370000,6.210000,6.300000,6.300000,1132161
2018-05-08,6.310000,6.480000,6.245000,6.450000,6.450000,712722
2018-05-09,6.470000,7.030000,6.460000,6.980000,6.980000,1454490
2018-05-10,7.070000,7.320000,6.850000,7.000000,7.000000,1454210
2018-05-11,7.000000,7.030000,6.600000,6.840000,6.840000,766963
2018-05-14,6.850000,6.980000,6.850000,6.960000,6.960000,466059
2018-05-15,7.160000,7.680000,7.160000,7.450000,7.450000,3130223
2018-05-16,7.500000,7.510000,7.030000,7.250000,7.250000,1743474
2018-05-17,7.270000,7.500000,7.190000,7.270000,7.270000,1306359
2018-05-18,7.270000,7.350000,7.060000,7.070000,7.070000,694833
2018-05-21,7.070000,7.170000,7.020000,7.040000,7.040000,786979
2018-05-22,7.100000,7.360000,6.900000,7.170000,7.170000,1808029
2018-05-23,7.190000,7.200000,7.060000,7.200000,7.200000,717945
2018-05-24,7.280000,7.580000,7.250000,7.420000,7.420000,2551701
2018-05-25,7.500000,7.725000,7.400000,7.680000,7.680000,1543933
2018-05-28,7.710000,7.830000,7.650000,7.700000,7.700000,1139188
2018-05-29,7.750000,7.900000,7.730000,7.790000,7.790000,1098229
2018-05-30,7.750000,7.780000,7.380000,7.400000,7.400000,1367064
2018-05-31,7.480000,7.820000,7.480000,7.820000,7.820000,1759328
2018-06-01,7.800000,8.110000,7.620000,7.700000,7.700000,1478917
2018-06-04,7.900000,8.150000,7.800000,8.150000,8.150000,1245551
2018-06-05,8.400000,8.780000,8.310000,8.540000,8.540000,2326679
2018-06-06,8.540000,8.620000,7.740000,8.150000,8.150000,3733652
2018-06-07,8.260000,8.280000,7.800000,8.180000,8.180000,1233713
2018-06-08,8.200000,8.470000,8.000000,8.360000,8.360000,1530592
2018-06-12,8.450000,8.600000,8.375000,8.440000,8.440000,1793412
2018-06-13,8.460000,8.550000,8.410000,8.430000,8.430000,1145450
2018-06-14,8.450000,9.080000,8.410000,9.080000,9.080000,2287478
2018-06-15,9.150000,9.470000,9.090000,9.120000,9.120000,7692647
2018-06-18,9.180000,9.180000,8.680000,8.900000,8.900000,1264673
2018-06-19,8.950000,9.000000,8.700000,8.800000,8.800000,1203052
2018-06-20,8.840000,8.940000,8.700000,8.810000,8.810000,1233112
2018-06-21,9.070000,9.170000,8.930000,8.980000,8.980000,1380780
2018-06-22,8.970000,8.980000,8.560000,8.720000,8.720000,1225666
2018-06-25,8.740000,8.920000,8.650000,8.870000,8.870000,812350
2018-06-26,8.800000,8.850000,8.640000,8.760000,8.760000,726213
2018-06-27,8.750000,8.970000,8.730000,8.940000,8.940000,825663
2018-06-28,8.910000,8.920000,8.490000,8.590000,8.590000,973755
2018-06-29,8.970000,9.520000,8.915000,9.350000,9.350000,3454051
2018-07-02,9.420000,9.770000,9.420000,9.550000,9.550000,1650001
2018-07-03,9.650000,9.870000,9.260000,9.440000,9.440000,1434311
2018-07-04,9.410000,9.980000,9.090000,9.910000,9.910000,1846663
2018-07-05,10.080000,10.080000,9.730000,9.920000,9.920000,1194539
2018-07-06,9.950000,10.130000,9.800000,9.950000,9.950000,1135343
2018-07-09,10.000000,10.350000,9.890000,10.250000,10.250000,1414006
2018-07-10,10.350000,10.670000,10.310000,10.400000,10.400000,1894696
2018-07-11,10.430000,10.550000,10.300000,10.400000,10.400000,1282316
2018-07-12,10.500000,10.970000,10.450000,10.850000,10.850000,1646554
2018-07-13,11.070000,11.400000,10.940000,10.980000,10.980000,2073182
2018-07-16,11.010000,11.110000,10.600000,10.750000,10.750000,1796733
2018-07-17,10.650000,10.740000,10.360000,10.440000,10.440000,1110609
2018-07-18,10.530000,11.000000,10.520000,10.920000,10.920000,1086105
2018-07-19,11.000000,13.840000,10.980000,13.530000,13.530000,6194507
2018-07-20,14.250000,16.190001,13.900000,14.380000,14.380000,6703068
2018-07-23,14.980000,15.640000,14.630000,15.040000,15.040000,4010302
2018-07-24,15.000000,15.180000,14.400000,14.430000,14.430000,2386196
2018-07-25,14.470000,15.050000,14.460000,14.750000,14.750000,1805348
2018-07-26,14.800000,14.800000,13.900000,13.990000,13.990000,2149825
2018-07-27,13.900000,14.620000,13.490000,14.390000,14.390000,1534223
2018-07-30,14.450000,14.890000,14.260000,14.510000,14.510000,986736
2018-07-31,14.520000,14.540000,13.800000,14.180000,14.180000,1352086
2018-08-01,14.260000,14.500000,13.800000,13.820000,13.820000,1527720
2018-08-02,14.090000,14.450000,13.720000,13.750000,13.750000,1821693
2018-08-03,13.910000,14.470000,13.820000,14.310000,14.310000,1371118
2018-08-06,14.610000,14.770000,14.200000,14.310000,14.310000,952571
2018-08-07,14.390000,14.700000,14.310000,14.550000,14.550000,1064451
2018-08-08,14.650000,14.950000,14.440000,14.660000,14.660000,1304677
2018-08-09,14.750000,14.860000,14.180000,14.300000,14.300000,1049047
2018-08-10,14.370000,14.650000,14.210000,14.570000,14.570000,811038
2018-08-13,14.600000,14.790000,14.160000,14.270000,14.270000,945136
2018-08-14,14.620000,15.250000,14.270000,15.100000,15.100000,2346781
2018-08-15,15.140000,16.420000,15.140000,16.389999,16.389999,2701930
2018-08-16,16.150000,16.629999,15.890000,16.250000,16.250000,1724364
2018-08-17,16.350000,16.870001,16.299999,16.610001,16.610001,1726270
2018-08-20,16.980000,17.700001,16.799999,17.500000,17.500000,2779380
2018-08-21,17.500000,18.309999,17.500000,17.920000,17.920000,2221511
2018-08-22,18.209999,18.830000,17.830000,18.549999,18.549999,3131120
2018-08-23,18.209999,18.830000,17.830000,18.549999,18.549999,3131120
2018-08-24,22.010000,23.000000,19.400000,19.690001,19.690001,5486258
2018-08-27,20.000000,21.420000,19.990000,21.129999,21.129999,3508124
2018-08-28,21.340000,21.480000,19.620001,19.950001,19.950001,3799810
2018-08-29,19.950001,19.980000,18.850000,18.950001,18.950001,2981605
2018-08-30,18.760000,19.100000,17.709999,18.020000,18.020000,3472683
2018-08-31,17.500000,18.719999,17.260000,18.129999,18.129999,3015035
2018-09-03,18.110001,18.940001,17.559999,17.650000,17.650000,2687012
2018-09-04,17.650000,17.990000,17.090000,17.370001,17.370001,2124604
2018-09-05,17.500000,17.780001,16.510000,16.719999,16.719999,2533558
2018-09-06,16.520000,16.580000,15.320000,16.000000,16.000000,3844401
2018-09-07,15.440000,15.800000,14.950000,15.000000,15.000000,3874902
2018-09-10,15.000000,16.469999,14.900000,16.110001,16.110001,2997952
2018-09-11,16.500000,17.260000,16.490000,17.080000,17.080000,3308922
2018-09-12,17.299999,17.500000,16.645000,17.059999,17.059999,1737506
2018-09-13,17.240000,17.480000,16.500000,16.570000,16.570000,1300503
2018-09-14,16.910000,17.290001,16.570000,17.270000,17.270000,1592038
2018-09-17,17.270000,17.400000,16.700001,16.799999,16.799999,1379183
2018-09-18,16.700001,16.700001,15.440000,15.940000,15.940000,2415155
2018-09-19,16.100000,16.280001,15.590000,15.700000,15.700000,2432966
2018-09-20,15.560000,15.790000,15.070000,15.100000,15.100000,2579799
2018-09-21,15.250000,15.970000,15.130000,15.820000,15.820000,4234095
2018-09-24,16.000000,16.450001,15.860000,16.230000,16.230000,1622339
2018-09-25,16.160000,16.200001,15.650000,16.000000,16.000000,1098727
2018-09-26,16.240000,17.000000,16.160000,16.969999,16.969999,1524296
2018-09-27,17.250000,17.850000,16.700001,17.799999,17.799999,1846039
2018-09-28,17.950001,18.500000,17.820000,17.950001,17.950001,2051438
2018-10-01,17.990000,18.139999,17.320000,17.389999,17.389999,911431
2018-10-02,17.530001,17.820000,17.240000,17.430000,17.430000,810212
2018-10-03,17.440001,17.860001,17.190001,17.820000,17.820000,774605
2018-10-04,18.040001,18.400000,17.600000,17.740000,17.740000,1347418
2018-10-05,17.750000,18.059999,17.200001,17.700001,17.700001,1246626
2018-10-08,17.680000,17.680000,16.290001,16.730000,16.730000,1962499
2018-10-09,16.700001,16.750000,15.540000,15.970000,15.970000,2641212
2018-10-10,15.930000,15.930000,15.350000,15.470000,15.470000,1895062
2018-10-11,14.480000,14.600000,13.580000,13.760000,13.760000,4991010
2018-10-12,13.700000,15.250000,13.600000,14.750000,14.750000,3278340
2018-10-15,15.060000,15.320000,13.680000,13.770000,13.770000,2686002
2018-10-16,13.850000,14.080000,13.310000,14.000000,14.000000,2224697
2018-10-17,15.100000,15.120000,11.100000,11.350000,11.350000,7278782
2018-10-18,12.480000,13.500000,12.020000,12.950000,12.950000,5830555
2018-10-19,12.840000,12.860000,12.270000,12.500000,12.500000,2287284
2018-10-22,12.420000,13.050000,12.170000,12.850000,12.850000,1616905
2018-10-23,13.000000,13.250000,12.630000,12.640000,12.640000,1132574
2018-10-24,13.000000,13.190000,12.210000,12.260000,12.260000,1244982
2018-10-25,11.880000,11.930000,11.580000,11.720000,11.720000,2126303
2018-10-26,12.040000,12.450000,11.300000,11.370000,11.370000,2084318
2018-10-29,11.500000,11.700000,11.060000,11.310000,11.310000,1938463
2018-10-30,11.150000,12.530000,10.870000,12.370000,12.370000,2235516
2018-10-31,12.750000,13.090000,12.010000,12.490000,12.490000,1972445
2018-11-01,12.910000,13.000000,12.600000,12.960000,12.960000,1435796
2018-11-02,13.090000,13.725000,12.800000,13.080000,13.080000,1956832
2018-11-05,13.100000,13.490000,12.750000,12.900000,12.900000,1149903
2018-11-06,12.900000,13.310000,12.670000,13.000000,13.000000,990138
2018-11-07,13.050000,13.200000,12.500000,13.010000,13.010000,1081864
2018-11-08,14.030000,14.990000,14.010000,14.450000,14.450000,2825174
2018-11-09,13.800000,13.970000,13.195000,13.490000,13.490000,2473192
2018-11-12,12.980000,13.290000,12.480000,12.500000,12.500000,1810259
2018-11-13,11.800000,12.050000,11.510000,11.750000,11.750000,2554694
2018-11-14,11.920000,12.120000,11.520000,11.540000,11.540000,1953738
2018-11-15,11.500000,11.780000,11.320000,11.690000,11.690000,1480490
2018-11-16,11.950000,13.490000,11.520000,12.890000,12.890000,3254336
2018-11-19,12.980000,12.990000,11.600000,11.760000,11.760000,2218951
2018-11-20,11.450000,11.450000,11.130000,11.200000,11.200000,2305685
2018-11-21,10.710000,10.790000,10.360000,10.630000,10.630000,2707161
2018-11-22,10.900000,11.390000,10.860000,11.120000,11.120000,1321656
2018-11-23,11.110000,11.360000,10.980000,11.290000,11.290000,573162
2018-11-26,11.340000,12.200000,11.340000,11.940000,11.940000,1456208
2018-11-27,12.320000,13.110000,12.190000,12.970000,12.970000,3015299
2018-11-28,13.600000,14.290000,12.600000,12.760000,12.760000,5527570
2018-11-29,13.400000,13.960000,12.990000,13.870000,13.870000,3080853
2018-11-30,13.860000,14.650000,13.610000,14.420000,14.420000,3261982
2018-12-03,14.850000,14.970000,14.060000,14.060000,14.060000,2197942
2018-12-04,14.200000,14.400000,13.600000,13.690000,13.690000,1894314
2018-12-05,12.900000,13.800000,12.790000,13.690000,13.690000,1787706
2018-12-06,13.680000,13.680000,12.890000,12.960000,12.960000,1622412
2018-12-07,12.850000,13.210000,12.630000,12.690000,12.690000,1666189
2018-12-10,12.480000,12.480000,11.870000,11.970000,11.970000,1671937
2018-12-11,12.450000,12.500000,11.900000,11.970000,11.970000,1427965
2018-12-12,12.030000,12.700000,11.970000,12.550000,12.550000,1066943
2018-12-13,12.700000,13.265000,12.610000,13.050000,13.050000,1020297
2018-12-14,13.050000,13.130000,12.120000,12.300000,12.300000,1491769
2018-12-17,12.010000,12.870000,11.860000,12.840000,12.840000,1429343
2018-12-18,12.240000,12.480000,12.100000,12.120000,12.120000,1948733
2018-12-19,12.250000,12.400000,11.810000,11.980000,11.980000,1427227
2018-12-20,11.690000,12.240000,11.600000,11.870000,11.870000,1467048
2018-12-21,11.810000,12.100000,11.600000,11.760000,11.760000,2041071
2018-12-24,11.670000,11.980000,11.360000,11.710000,11.710000,1057865
2018-12-27,12.270000,12.580000,12.250000,12.420000,12.420000,1578944
2018-12-28,12.500000,12.500000,11.990000,12.140000,12.140000,900712
2018-12-31,12.250000,12.650000,12.220000,12.400000,12.400000,1206193
2019-01-02,12.400000,12.670000,11.780000,12.000000,12.000000,2001990
2019-01-03,12.000000,12.130000,11.710000,11.980000,11.980000,1092947
2019-01-04,11.800000,12.250000,11.740000,12.080000,12.080000,966956
2019-01-07,12.450000,12.970000,12.350000,12.940000,12.940000,1918683
2019-01-08,12.930000,13.240000,12.570000,13.180000,13.180000,1776725
2019-01-09,13.260000,13.740000,13.260000,13.600000,13.600000,1389882
2019-01-10,13.790000,13.970000,13.450000,13.700000,13.700000,1318436
2019-01-11,13.750000,13.890000,13.280000,13.530000,13.530000,936357
2019-01-14,13.360000,13.630000,12.860000,13.050000,13.050000,929159
